,Actual,Mean_Simulation,Simulated_10,Simulated_20,Simulated_27,Simulated_24,Simulated_41,Simulated_23,Simulated_48,Simulated_25,Simulated_21,Simulated_6,Simulated_30,Simulated_2,Simulated_40,Simulated_31,Simulated_36,Simulated_15,Simulated_17,Simulated_45,Simulated_42,Simulated_46,Simulated_44,Simulated_29,Simulated_1,Simulated_16,Simulated_7,Simulated_11,Simulated_8,Simulated_26,Simulated_33,Simulated_5,Simulated_28,Simulated_37,Simulated_0,Simulated_4,Simulated_9,Simulated_49,Simulated_18,Simulated_35,Simulated_12,Simulated_43,Simulated_22,Simulated_39,Simulated_34,Simulated_38,Simulated_14,Simulated_47,Simulated_13,Simulated_32,Simulated_3,Simulated_19,Deviation_Simulated_10,Deviation_Simulated_20,Deviation_Simulated_27,Deviation_Simulated_24,Deviation_Simulated_41,Deviation_Simulated_23,Deviation_Simulated_48,Deviation_Simulated_25,Deviation_Simulated_21,Deviation_Simulated_6,Deviation_Simulated_30,Deviation_Simulated_2,Deviation_Simulated_40,Deviation_Simulated_31,Deviation_Simulated_36,Deviation_Simulated_15,Deviation_Simulated_17,Deviation_Simulated_45,Deviation_Simulated_42,Deviation_Simulated_46,Deviation_Simulated_44,Deviation_Simulated_29,Deviation_Simulated_1,Deviation_Simulated_16,Deviation_Simulated_7,Deviation_Simulated_11,Deviation_Simulated_8,Deviation_Simulated_26,Deviation_Simulated_33,Deviation_Simulated_5,Deviation_Simulated_28,Deviation_Simulated_37,Deviation_Simulated_0,Deviation_Simulated_4,Deviation_Simulated_9,Deviation_Simulated_49,Deviation_Simulated_18,Deviation_Simulated_35,Deviation_Simulated_12,Deviation_Simulated_43,Deviation_Simulated_22,Deviation_Simulated_39,Deviation_Simulated_34,Deviation_Simulated_38,Deviation_Simulated_14,Deviation_Simulated_47,Deviation_Simulated_13,Deviation_Simulated_32,Deviation_Simulated_3,Deviation_Simulated_19
111,71382.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,71737.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,71728.33333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,71719.66666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,71711.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,71722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,71788.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,74380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,74925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,79608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,78637.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,77667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,77673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,76713.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,79081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,81644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,89318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,89301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,89690.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,90204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,118105.03549765424,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,118105.0354976543,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11,5.820766091346741e-11
137,,117857.11466140838,120393.05999189788,119670.71441009431,110079.6905806896,114199.1024835499,122468.22453586098,117575.12856962903,118269.33168923463,114443.65494690622,120582.5192070281,123442.99853706949,120757.76195503288,117434.27330209526,115104.83879085352,126380.86745965107,110130.4108771492,120187.28238935382,120711.06235917108,111715.75276775335,121577.91465603224,119291.646566298,128079.4501718975,123827.0657207995,114480.80419517888,112035.41302586102,121072.25290796727,108460.9602230108,116997.9427982399,124849.74064272843,110286.83473557713,121843.19180231214,107849.01926759037,117031.5457476204,117773.75776142233,110558.04843316892,114437.98545709022,124516.27033741605,106498.31298236387,114582.03123133635,128109.68742371057,129635.6623983136,115626.6781964915,119466.74473432545,112599.17038659826,109158.13138828105,112492.01067973959,123189.91389102241,108754.39545759428,125488.46471743853,125538.32956443311,123199.68071553964,2535.9453304894996,1813.599748685927,7777.424080718789,3658.012177858487,4611.109874452595,281.9860917793558,412.21702782624925,3413.459714502169,2725.40454561972,5585.883875661108,2900.6472936244973,422.8413593131263,2752.275870554862,8523.752798242684,7726.703784259182,2330.1677279454307,2853.947697762691,6141.361893655034,3720.799994623856,1434.53190488962,10222.335510489109,5969.951059391111,3376.310466229508,5821.701635547361,3215.138246558883,9396.154438397585,859.171863168478,6992.625981320045,7570.279925831259,3986.077140903755,10008.095393818017,825.5689137879817,83.35689998605812,7299.066228239462,3419.12920431816,6659.155676007664,11358.80167904451,3275.0834300720308,10252.572762302181,11778.54773690521,2230.4364649168856,1609.6300729170616,5257.944274810128,8698.983273127335,5365.103981668799,5332.799229614029,9102.719203814107,7631.350056030147,7681.214903024724,5342.566054131254
138,,119418.85197697965,119555.01927335875,120067.2537793945,119279.8609288755,113771.00644284338,117471.79091585115,122674.93875057579,117667.35070985719,111323.88348786197,118562.08477330203,118550.58914808971,109087.44475350226,132639.941787378,116326.22290265888,121840.25912623193,108655.20100015978,119018.39340498229,120320.27407519186,107133.23289873861,121519.41033288563,111642.71179935112,128685.8537129074,136038.95729599003,121230.22187538941,128595.0353414281,126999.25291110262,121160.03483112741,119406.61977991543,110605.87516706798,119688.61765958084,129934.80138530735,103390.33495600271,125879.34997381952,106362.52494441997,113398.30123452548,113033.19692341096,132544.1843320914,106993.03349435334,120059.70071109814,131285.85713078815,133203.6646652208,104262.85413657798,114942.7283276696,116154.11604997885,109259.22130833658,105934.35360439461,130175.35327578607,115697.77601211089,131764.74727976823,134063.21109375637,133085.94914396503,136.16729637909157,648.401802414839,138.99104810415884,5647.845534136271,1947.0610611285083,3256.0867735961365,1751.5012671224686,8094.968489117688,856.7672036776203,868.2628288899432,10331.407223477392,13221.089810398335,3092.629074320779,2421.407149252278,10763.650976819874,400.4585719973693,901.422098212206,12285.619078241041,2100.558355905974,7776.140177628535,9267.00173592774,16620.10531901037,1811.3698984097573,9176.183364448443,7580.4009341229685,1741.182854147759,12.232197064222419,8812.976809911677,269.76568260118074,10515.949408327695,16028.517020976942,6460.497996839869,13056.327032559682,6020.550742454172,6385.655053568698,13125.332355111736,12425.818482626317,640.8487341184809,11867.005153808495,13784.812688241145,15155.997840401673,4476.123649310059,3264.735927000802,10159.630668643076,13484.498372585047,10756.501298806412,3721.075964868767,12345.895302788573,14644.359116776715,13667.097166985375
139,,117601.24950063843,113065.5982480346,119509.32630534259,123140.48685268596,110772.47560386862,112584.0542567543,123451.75409558586,118627.81131664255,112576.08238173513,115230.34697273438,114857.74529703766,111674.79890449498,123683.06761843512,117823.37450478143,115227.59017642414,105921.33759844973,120863.89558863266,119818.67808297326,108132.29838491233,120670.68109816124,116639.89537127422,126583.3756825394,128341.5234872286,116648.13785223951,120927.15848234585,119535.51714206045,117710.70263874046,109057.02982812976,111288.57179515898,123166.09344421481,121379.94775519373,97796.27138045205,126030.17787355577,101109.16534096345,114638.3450081778,111431.4091006695,134229.57944590735,102829.79369304056,127000.72231879654,136265.95864499456,129810.64677059538,109589.10847572217,110678.00168462111,111985.09008186618,99640.99549940409,102072.72988948147,133105.29290018984,106277.85940497412,136283.68983228752,133508.4632115213,136869.81770789053,4535.651252603828,1908.0768047041638,5539.237352047538,6828.77389676981,5017.195243884125,5850.50459494743,1026.5618160041195,5025.167118903293,2370.9025279040507,2743.5042036007653,5926.450596143448,6081.818117796691,222.12500414300303,2373.6593242142844,11679.911902188702,3262.6460879942315,2217.4285823348328,9468.9511157261,3069.431597522809,961.3541293642047,8982.126181900967,10740.273986590168,953.1116483989172,3325.9089817074273,1934.2676414220186,109.45313810203515,8544.219672508669,6312.677705479451,5564.843943576387,3778.6982545553037,19804.97812018638,8428.928372917348,16492.08415967498,2962.904492460628,6169.840399968933,16628.329945268924,14771.455807597871,9399.472818158116,18664.709144356137,12209.397269956957,8012.141024916258,6923.24781601732,5616.159418772251,17960.254001234338,15528.519611156953,15504.043399551418,11323.390095664305,18682.440331649093,15907.213710882876,19268.5682072521
140,,119753.2548358974,120955.78209446378,126127.84567107481,126623.32004961188,126098.05877575734,109890.2769289736,129599.59599407145,114157.06953394975,123550.20192121669,116869.01870032147,115842.01768255324,109903.33840010266,134680.01852608903,123043.68731344352,117679.45476057717,109196.2307841966,132468.45426961695,131667.46582395487,110059.70364625019,130394.15847495696,115323.88194783262,130503.16455017717,125377.95308654741,112914.45841619576,117299.36654125547,116987.75545276451,117517.73490082621,115646.77103886454,119331.53332236283,122241.87654848576,119329.53947960422,96901.27512444621,127117.75952512397,101927.6022044942,111495.00187890699,122309.83550982543,138061.71431870104,104157.15293118656,123948.30168318878,128777.8091572245,131926.66438597222,111781.70988066617,109005.43263080547,107885.89460921283,92825.28080231862,104438.78458208348,135117.9188479303,109716.7767837663,137981.95166896158,136257.36630668028,134748.77432727788,1202.527258566377,6374.590835177412,6870.065213714479,6344.803939859936,9862.9779069238,9846.341158174051,5596.185301947655,3796.9470853192906,2884.236135575935,3911.237153344162,9849.916435794745,14926.763690191627,3290.4324775461137,2073.800075320236,10557.024051700806,12715.19943371955,11914.210988057472,9693.551189647216,10640.903639059557,4429.372888064783,10749.90971427977,5624.698250650006,6838.796419701641,2453.8882946419326,2765.49938313289,2235.519935071192,4106.483797032866,421.72151353457593,2488.621712588356,423.71535629317805,22851.97971145119,7364.504689226567,17825.65263140321,8258.252956990415,2556.5806739280233,18308.459482803635,15596.101904710842,4195.046847291378,9024.554321327101,12173.409550074823,7971.544955231235,10747.822205091928,11867.36022668457,26927.97403357878,15314.470253813925,15364.664012032896,10036.478052131104,18228.696833064183,16504.111470782882,14995.519491380473
141,,120225.91709891934,120735.84251438704,123950.43096165088,123030.99100681304,120925.5368652053,119396.64438108823,129654.41126848584,114918.46114099337,121312.86152536618,112253.14809235395,111433.41756911251,113492.7899222429,127151.3535724687,130996.30815961926,118836.99741573572,110332.7795482292,129749.34517396243,127516.29975937231,118498.93745726549,137210.5478772635,116407.90009801272,136024.16305511343,125740.29256477945,112155.94289375022,122719.53784947503,109403.37672036856,124181.37069675745,112872.52633123194,125724.8073538104,130129.52926866309,115162.33189941391,105953.40339456484,129948.85523490261,105919.5957174569,97019.13033989586,122461.1072690825,135902.6952719902,114984.92474691753,124711.74249254365,116685.33632372694,127249.77845309871,112687.38136806048,105800.76450906802,112519.70596524273,96444.13111016716,101144.07812702934,131714.22038341474,106965.86724277088,136364.8232180399,142996.95605722425,141902.47477777794,509.9254154677037,3724.5138627315464,2805.073907893704,699.6197662859631,829.2727178311034,9428.494169566504,5307.455957925966,1086.9444264468475,7972.769006565388,8792.499529806824,6733.12717667644,6925.436473549358,10770.391060699927,1388.9196831836161,9893.137550690139,9523.428075043092,7290.382660452975,1726.9796416538447,16984.630778344173,3818.0170009066205,15798.245956194092,5514.37546586011,8069.974205169114,2493.620750555696,10822.54037855078,3955.4535978381173,7353.390767687393,5498.89025489107,9903.612169743748,5063.585199505425,14272.513704354496,9722.938135983277,14306.321381462432,23206.786759023482,2235.1901701631577,15676.778173070867,5240.992352001806,4485.825393624313,3540.5807751924003,7023.861354179375,7538.535730858857,14425.152589851321,7706.21113367661,23781.785988752177,19081.83897189,11488.3032844954,13260.049856148456,16138.90611912057,22771.03895830491,21676.557678858604
142,,120769.22518030135,118782.59242461932,120352.55304379125,127397.9587543885,126713.36040208061,110458.2093784675,132419.1273044329,119491.08127015205,124395.31302683338,109152.66158831338,111874.81333567166,116763.33835430487,121156.60841482366,136490.54530944914,120897.3542132187,118694.12201727479,129331.05071613034,129564.09190962162,121964.67867146211,138518.5909104781,125428.01116538019,123703.50108097336,129318.65469155008,112581.84223544261,115047.18864172864,109774.28167401432,134473.0289564185,111474.2182854964,123019.16587838631,129745.55722992601,114969.28026679993,116339.96177229793,131709.2186531611,102008.7656057411,107065.20690518265,129995.59255832329,137423.57435770694,111328.46811157791,118593.27686709969,111363.67284516536,128990.5772106244,109068.66879746315,110770.37424016946,114804.05825497265,97019.40841886407,86367.9505887331,135036.23703135984,104087.2298017648,135332.77219278863,145688.68156691297,141514.78208352684,1986.6327556820324,416.6721365100966,6628.7335740871495,5944.135221779259,10311.015801833855,11649.902124131564,1278.1439101493015,3626.0878465320275,11616.563591987971,8894.411844629692,4005.88682599648,387.38323452230543,15721.320129147789,128.12903291734983,2075.1031630265643,8561.82553582899,8794.866729320274,1195.4534911607625,17749.365730176738,4658.785985078837,2934.2759006720153,8549.42951124873,8187.382944858735,5722.0365385727055,10994.943506287033,13703.803776117158,9295.006894804945,2249.94069808496,8976.33204962466,5799.944913501415,4429.263408003419,10939.993472859758,18760.459574560256,13704.018275118695,9226.36737802194,16654.349177405587,9440.75706872344,2175.948313201661,9405.552335135988,8221.352030323047,11700.5563828382,9998.850940131888,5965.166925328696,23749.81676143728,34401.274591568246,14267.011851058487,16681.99537853655,14563.54701248728,24919.456386611622,20745.556903225486
143,,118556.55706208578,121352.05151930507,113587.77261177108,117204.98948056338,124275.30701806645,115346.9160695005,116039.44383455208,117254.78392547766,126123.96079553239,120765.25843821542,111219.61187571948,120105.5514163708,115428.25427088376,129580.29659801464,127799.19021710329,120744.81733837766,120091.18408317372,130668.34799986136,123028.61006438368,128335.99814814558,124172.61017583111,117608.70633528552,126517.02555334139,103497.28346615573,121702.01792383948,104764.46751137396,128360.5286879837,105710.40583168446,128680.50780169891,123789.12019884105,110370.70129793114,111408.73532877883,130563.89189523795,107256.90073912994,110726.72516967589,142231.94673840536,127933.89762735418,102802.44855592481,109868.7680307942,105834.01227586823,120835.53574066647,100714.34777831545,114509.33891432676,100892.97164789065,107512.62214557154,92644.72192604786,132566.32600592708,91031.5468185689,140139.65543717818,140111.28771808118,144116.45212156078,2795.494457219291,4968.784450314692,1351.567581522395,5718.749955980675,3209.6409925852786,2517.1132275337004,1301.7731366081134,7567.403733446612,2208.7013761296403,7336.945186366298,1548.9943542850233,3128.302791202019,11023.739535928864,9242.63315501751,2188.260276291883,1534.6270210879447,12111.790937775586,4472.053002297907,9779.4410860598,5616.053113745336,947.8507268002577,7960.468491255611,15059.273595930048,3145.4608617537015,13792.089550711811,9803.971625897917,12846.151230401316,10123.950739613138,5232.5631367552705,8185.855764154636,7147.821733306948,12007.33483315217,11299.656322955838,7829.831892409886,23675.38967631958,9377.340565268401,15754.108506160963,8687.78903129157,12722.54478621755,2278.9786785806937,17842.209283770324,4047.21814775902,17663.585414195128,11043.934916514234,25911.835136037917,14009.768943841307,27525.01024351688,21583.098375092406,21554.7306559954,25559.895059475006
144,,120213.94369032781,122362.14292748622,117152.92982137232,124860.19551189707,128225.53488783505,116066.75674625963,122696.49636465654,111719.07495499376,121298.38827005666,130593.59070600757,108873.39541322773,125138.61188437835,115340.21038072645,129149.876911764,128342.2412581481,125395.71874055661,131753.93887249497,129645.83548058114,114160.24583941749,122076.3741959401,130716.30415765758,115401.70112653293,129258.95553307167,100914.69168832061,130055.31965738654,116906.89610086774,129373.58762945261,103708.39053202547,131469.95029461978,129480.61821203651,104841.56420487864,111253.62843545138,134776.52110055322,113942.47820583315,100974.51807819876,132029.33643006813,125891.69996405292,112535.62398167046,107551.08623416406,104232.20724345863,137043.10105251498,105938.67877604695,100081.33767548685,95983.061670844,104566.9312235922,107783.97756089475,134977.99848417047,88951.37300863756,148434.9632601184,147254.15548472034,149514.9683412649,2148.1992371584056,3061.013868955488,4646.251821569254,8011.591197507238,4147.186944068177,2482.5526743287337,8494.86873533405,1084.44457972885,10379.647015679759,11340.548277100082,4924.668194050537,4873.733309601361,8935.933221436193,8128.297567820293,5181.775050228796,11539.995182167157,9431.891790253329,6053.697850910321,1862.430505612283,10502.360467329767,4812.242563794876,9045.011842743857,19299.252002007197,9841.375967058731,3307.0475894600677,9159.643939124799,16505.55315830234,11256.006604291964,9266.674521708701,15372.379485449172,8960.315254876434,14562.577410225407,6271.4654844946635,19239.425612129053,11815.392739740317,5677.756273725114,7678.319708657349,12662.85745616375,15981.736446869181,16829.157362187165,14275.264914280866,20132.60601484096,24230.882019483804,15647.012466735614,12429.966129433058,14764.05479384266,31262.570681690253,28221.019569790602,27040.211794392526,29301.02465093709
145,,119765.62614244629,115615.102421545,113915.52908689622,124114.6590809694,121694.61694785501,114001.65374192955,130148.14477287694,113729.50541277314,123896.8118902457,129395.31006162515,115723.94196077163,127505.10955615017,122475.48014298313,126818.51515277455,130973.56201321734,123843.08087842104,133630.00638141608,126791.63117739733,114492.63911148539,115123.33137747017,129882.25350918443,115528.82442190529,127581.00208245647,109109.98991144408,133823.8261111809,110405.44159514627,132121.0477388004,102890.43379387035,128316.01548440711,135567.76848642906,100896.22146944632,115997.62357571025,128138.40505442221,106946.53036614096,105262.62786188516,137881.9094639697,127257.79614825077,109645.21970149636,97996.19004784065,103578.15145020482,146668.89751905066,96677.68629256816,93409.82539820501,96787.24853771416,104343.6621834714,102052.32530269623,147446.54692018608,89813.923455371,145241.5100417617,138857.57081816837,144266.20121012782,4150.523720901285,5850.097055550068,4349.032938523116,1928.9908054087282,5763.972400516737,10382.518630430655,6036.1207296731445,4131.18574779942,9629.68391917886,4041.68418167466,7739.483413703885,2709.8540005368413,7052.889010328261,11207.935870771049,4077.454735974752,13864.380238969796,7026.005034951042,5272.987030960896,4642.294764976119,10116.627366738147,4236.801720541,7815.375940010184,10655.636231002209,14058.199968734625,9360.184547300014,12355.421596354121,16875.192348575933,8550.389341960821,15802.142343982778,18869.404672999968,3768.0025667360314,8372.778911975925,12819.09577630533,14502.998280561122,18116.283321523413,7492.170005804481,10120.406440949926,21769.43609460564,16187.474692241463,26903.271376604374,23087.939849878123,26355.800744241278,22978.37760473213,15421.963958974884,17713.300839750053,27680.920777739797,29951.70268707529,25475.88389931542,19091.944675722087,24500.575067681537
146,,119987.03799068643,117338.45349974647,116629.98546167315,117346.02992679877,122732.68900413494,124636.62839543165,121432.64653179274,110782.22935897045,125939.19661431703,122768.4288360651,119869.2369839456,124410.14541639519,125578.75051223465,120555.79984269614,133751.9878710409,122875.52319391786,123329.39137182955,123667.30987758782,111051.03088316963,113916.6193207795,136270.1482746135,112311.20202355651,130136.28483613364,108304.77691122523,137829.21251132165,99861.38062638759,137127.9550926514,102461.89233326663,142483.09387553754,143430.80054312985,104232.40576361754,122595.71497405558,139831.94516403117,110014.05431183177,106551.16758098641,142066.67218295968,126703.96416489503,105970.06764545501,87440.0523501222,102100.6722804298,140560.82853360177,93699.45438734489,88398.63991108758,88077.0567407026,106078.05731690313,112445.3114569667,149522.96346248433,96363.8956256991,140304.41498627776,145280.48015924537,142285.25060527356,2648.5844909399602,3357.052529013279,2641.0080638876534,2745.6510134485143,4649.59040474522,1445.6085411063104,9204.808631715976,5952.158623630603,2781.3908453786717,117.80100674083224,4423.10742570876,5591.712521548223,568.7618520097167,13764.949880354485,2888.4852032314375,3342.353381143126,3680.2718869013916,8936.007107516794,6070.418669906925,16283.11028392706,7675.835967129911,10149.246845447211,11682.261079461197,17842.17452063522,20125.657364298837,17140.917101964966,17525.145657419795,22496.055884851114,23443.762552443426,15754.632227068883,2608.6769833691505,19844.90717334475,9972.983678854653,13435.870409700015,22079.634192273254,6716.926174208609,14016.970345231413,32546.98564056422,17886.36571025662,20573.790542915347,26287.58360334154,31588.398079598846,31909.98124998383,13908.980673783299,7541.726533719731,29535.925471797906,23623.142364987332,20317.37699559133,25293.442168558948,22298.21261458713
147,,120022.88952924176,115650.72062084578,109603.99445540641,124111.50203352408,119764.6021335405,122410.15564895199,120171.4941471771,101867.39246400812,135146.65201342318,127282.7410101138,112786.59433206276,117335.72354808637,125448.74285837576,122694.16794027807,130547.1203666836,126100.37767804367,126178.8615099629,127877.77306267625,106415.40428061383,117614.97390654743,136742.8859082078,112557.64014614365,122897.46097807665,114656.15905866776,138443.2889671187,103192.78912430059,143403.4854986707,110249.46827767885,143516.49744919353,140780.39703508507,96391.48220929061,121922.03099193049,145752.6020062201,115773.68351531061,105934.3076969337,147557.4101036725,137691.94382469167,102088.9120165395,81597.44541182913,101946.89179313112,136245.5886147184,93517.32519675467,89173.07288825097,86544.77888762932,107961.80125877363,104985.50822748648,147893.36134849675,98932.406416642,137909.4686808989,140219.94560696062,145655.44331245995,4372.168908395979,10418.895073835345,4088.612504282326,258.28739570126345,2387.266119710228,148.6046179353434,18155.497065233634,15123.762484181425,7259.851480872036,7236.295197179003,2687.1659811553836,5425.853329133999,2671.2784110363136,10524.230837441835,6077.488148801916,6155.971980721137,7854.883533434491,13607.485248627927,2407.9156226943305,16719.99637896604,7465.249383098111,2874.5714488348895,5366.730470573995,18420.399437876928,16830.10040494117,23380.595969428934,9773.421251562904,23493.60791995177,20757.507505843314,23631.407319951148,1899.1414626887272,25729.712476978355,4249.206013931151,14088.58183230806,27534.520574430746,17669.05429544991,17933.97751270226,38425.444117412626,18075.997736110643,16222.699085476648,26505.56433248709,30849.816640990786,33478.11064161244,12061.088270468128,15037.381301755275,27870.47181925499,21090.48311259976,17886.579151657133,20197.056077718866,25632.553783218187
